timestamp,progname,input_size,party_id,num_parties,frontend_wall_sec, setup_wall_sec,online_wall_sec,process_cpu_sec,user_cpu_sec,sys_cpu_sec,mb_sent_party,mb_sent_global,rounds,compile_threads
1760220768,linear_test,8192,1,2,1.067553,0.307898,22.795974,42.896894,39.362253,3.814470,3221.502024,5369.262224,151193,4
1760220768,linear_test,8192,0,2,1.067553,0.307944,22.795952,33.749940,29.944768,4.084161,2147.760200,5369.262224,151193,4
1760220791,linear_test,8192,1,2,1.067553,0.273922,22.262574,42.443771,39.099282,3.612327,3221.502024,5369.262224,151193,4
1760220791,linear_test,8192,0,2,1.067553,0.273870,22.262631,33.584519,30.008453,3.842903,2147.760200,5369.262224,151193,4
1760220815,linear_test,8192,1,2,1.079607,0.257451,21.203282,50.010221,44.026349,6.242608,3221.502152,5369.262480,151197,8
1760220815,linear_test,8192,0,2,1.079607,0.257508,21.203268,40.886401,34.512112,6.633483,2147.760328,5369.262480,151197,8
1760220837,linear_test,8192,0,2,1.079607,0.251318,20.473608,40.174781,34.446462,6.001194,2147.760328,5369.262480,151197,8
1760220837,linear_test,8192,1,2,1.079607,0.251439,20.473444,49.464432,44.012600,5.723150,3221.502152,5369.262480,151197,8
1760220860,linear_test,8192,1,2,1.079607,0.247634,21.188751,50.318187,44.088957,6.496008,3221.502152,5369.262480,151197,8
1760220860,linear_test,8192,0,2,1.079607,0.247674,21.188777,40.969980,34.480899,6.757746,2147.760328,5369.262480,151197,8
1760220884,linear_test,8192,0,2,1.072128,0.243689,22.078008,41.895860,34.756112,7.401203,2147.761416,5369.264656,151237,16
1760220884,linear_test,8192,1,2,1.072128,0.243890,22.077782,51.006528,43.946100,7.319835,3221.503240,5369.264656,151237,16
1760220908,linear_test,8192,1,2,1.072128,0.272856,22.128515,52.011169,44.651822,7.652548,3221.503240,5369.264656,151237,16
1760220908,linear_test,8192,0,2,1.072128,0.272814,22.128925,42.049310,34.928571,7.415225,2147.761416,5369.264656,151237,16
1760220930,linear_test,8192,1,2,1.072128,0.248381,20.780038,50.625412,44.177059,6.716301,3221.503240,5369.264656,151237,16
1760220930,linear_test,8192,0,2,1.072128,0.248405,20.780205,41.482040,34.981689,6.770402,2147.761416,5369.264656,151237,16
1760220955,linear_test,8192,0,2,1.081111,0.245742,22.252629,43.660223,35.307685,8.622476,2147.763592,5369.269008,151317,32
1760220955,linear_test,8192,1,2,1.081111,0.246003,22.252527,52.550730,44.351936,8.465813,3221.505416,5369.269008,151317,32
1760220979,linear_test,8192,0,2,1.081111,0.275198,22.520854,43.183867,35.307931,8.178070,2147.763592,5369.269008,151317,32
1760220979,linear_test,8192,1,2,1.081111,0.274683,22.520914,52.407922,44.749082,7.956931,3221.505416,5369.269008,151317,32
1760221002,linear_test,8192,1,2,1.081111,0.302509,21.873125,51.986248,44.179604,8.137535,3221.505416,5369.269008,151317,32
1760221002,linear_test,8192,0,2,1.081111,0.302490,21.873036,43.220557,35.294933,8.259406,2147.763592,5369.269008,151317,32
1760221028,linear_test,8192,1,2,1.097579,0.243707,23.723796,55.013886,44.309643,10.982709,3221.509768,5369.277712,151477,64
1760221028,linear_test,8192,0,2,1.097579,0.243602,23.723824,47.328205,35.835621,11.776589,2147.767944,5369.277712,151477,64
1760221052,linear_test,8192,1,2,1.097579,0.251782,21.972198,52.392846,44.148018,8.534464,3221.509768,5369.277712,151477,64
1760221052,linear_test,8192,0,2,1.097579,0.249870,21.974189,43.304378,35.299984,8.299344,2147.767944,5369.277712,151477,64
1760221076,linear_test,8192,0,2,1.097579,0.252761,23.091046,45.369703,35.973747,9.696412,2147.767944,5369.277712,151477,64
1760221076,linear_test,8192,1,2,1.097579,0.253405,23.089248,53.571281,44.357956,9.507942,3221.509768,5369.277712,151477,64
1760221105,linear_test,8192,0,2,1.123091,0.250755,25.651661,52.365295,37.027536,15.660903,2147.776648,5369.295120,151797,128
1760221105,linear_test,8192,1,2,1.123091,0.255457,25.644297,59.993171,44.870383,15.425148,3221.518472,5369.295120,151797,128
1760221133,linear_test,8192,1,2,1.123091,0.257776,26.562200,60.410099,45.199514,15.528313,3221.518472,5369.295120,151797,128
1760221133,linear_test,8192,0,2,1.123091,0.255812,26.470334,52.348606,36.929205,15.740028,2147.776648,5369.295120,151797,128
1760221161,linear_test,8192,0,2,1.123091,0.279361,26.180690,50.735092,36.520892,14.532578,2147.776648,5369.295120,151797,128
1760221161,linear_test,8192,1,2,1.123091,0.280275,26.167514,58.765710,44.749254,14.334465,3221.518472,5369.295120,151797,128
